主管单位,报考单位,报考职位,计划招考人数,报考人数,审核通过人数,交费人数
市市场监管局,长寿区市场监管局,基层市场监管1,1,5,2,1
市市场监管局,长寿区市场监管局,基层市场监管2,1,4,2,0
市市场监管局,长寿区市场监管局,基层市场监管3,3,23,10,4
市市场监管局,长寿区市场监管局,基层市场监管4,1,3,2,0
市市场监管局,长寿区市场监管局,基层市场监管5,1,2,1,1
市市场监管局,长寿区市场监管局,行政执法1,1,0,0,0
市市场监管局,长寿区市场监管局,行政执法2,1,0,0,0
市市场监管局,江津区市场监管局,基层市场监管1,1,8,3,2
市市场监管局,江津区市场监管局,基层市场监管2,1,11,9,5
市市场监管局,江津区市场监管局,基层市场监管3,2,7,2,1
市市场监管局,江津区市场监管局,基层市场监管4,1,1,0,0
市市场监管局,江津区市场监管局,基层市场监管5,1,2,1,0
市市场监管局,江津区市场监管局,基层市场监管6,1,5,1,0
市市场监管局,江津区市场监管局,基层市场监管7,1,2,1,1
市市场监管局,江津区市场监管局,基层市场监管8,1,6,2,1
市市场监管局,江津区市场监管局,行政执法1,2,10,3,2
市市场监管局,江津区市场监管局,行政执法2,1,3,2,0
市市场监管局,江津区市场监管局,行政执法3,1,2,1,1
市市场监管局,合川区市场监管局,基层市场监管1,2,13,11,8
市市场监管局,合川区市场监管局,基层市场监管2,1,9,3,1
市市场监管局,合川区市场监管局,基层市场监管3,2,12,7,5
市市场监管局,合川区市场监管局,基层市场监管4,1,1,0,0
市市场监管局,合川区市场监管局,基层市场监管5,1,0,0,0
市市场监管局,合川区市场监管局,基层市场监管6,1,0,0,0
市市场监管局,合川区市场监管局,基层市场监管7,1,2,0,0
市市场监管局,合川区市场监管局,基层市场监管8,2,7,4,2
市市场监管局,合川区市场监管局,基层市场监管9,1,4,3,0
市市场监管局,合川区市场监管局,行政执法1,1,3,2,0
市市场监管局,合川区市场监管局,行政执法2,1,0,0,0
市市场监管局,永川区市场监管局,行政执法1,2,29,24,15
市市场监管局,永川区市场监管局,行政执法2,1,13,10,5
市市场监管局,永川区市场监管局,行政执法3,1,5,3,0
市市场监管局,南川区市场监管局,基层市场监管1,1,3,1,1
市市场监管局,南川区市场监管局,基层市场监管2,1,8,3,1
市市场监管局,南川区市场监管局,基层市场监管3,2,6,4,0
市市场监管局,南川区市场监管局,基层市场监管4,1,3,1,0
市市场监管局,南川区市场监管局,基层市场监管5,1,3,2,0
市市场监管局,綦江区市场监管局,基层市场监管1,1,6,1,0
市市场监管局,綦江区市场监管局,基层市场监管2,1,7,1,1
市市场监管局,綦江区市场监管局,行政执法,1,1,0,0
市市场监管局,大足区市场监管局,基层市场监管1,2,9,9,3
市市场监管局,大足区市场监管局,基层市场监管2,1,6,5,2
市市场监管局,大足区市场监管局,基层市场监管3,2,14,6,5
市市场监管局,大足区市场监管局,基层市场监管4,1,4,2,1
市市场监管局,大足区市场监管局,基层市场监管5,1,4,3,1
市市场监管局,大足区市场监管局,基层市场监管6,1,7,7,1
市市场监管局,大足区市场监管局,基层市场监管7,1,10,9,3
市市场监管局,大足区市场监管局,基层市场监管8,1,10,5,3
市市场监管局,大足区市场监管局,行政执法1,1,4,4,1
市市场监管局,大足区市场监管局,行政执法2,1,0,0,0
市市场监管局,璧山区市场监管局,行政执法,1,21,15,7
市市场监管局,铜梁区市场监管局,基层市场监管1,1,4,4,3
市市场监管局,铜梁区市场监管局,基层市场监管2,1,5,3,2
市市场监管局,铜梁区市场监管局,基层市场监管3,1,12,9,3
市市场监管局,铜梁区市场监管局,基层市场监管4,1,3,3,2
市市场监管局,铜梁区市场监管局,基层市场监管5,1,0,0,0
市市场监管局,潼南区市场监管局,基层市场监管1,1,8,3,0
市市场监管局,潼南区市场监管局,基层市场监管2,1,12,2,2
市市场监管局,潼南区市场监管局,基层市场监管3,2,24,8,2
市市场监管局,潼南区市场监管局,基层市场监管4,1,10,2,2
市市场监管局,潼南区市场监管局,行政执法1,1,4,2,0
市市场监管局,潼南区市场监管局,行政执法2,1,4,2,1
市市场监管局,荣昌区市场监管局,行政执法1,2,19,14,7
市市场监管局,荣昌区市场监管局,行政执法2,1,15,10,4
市市场监管局,荣昌区市场监管局,行政执法3,1,17,12,6
市市场监管局,荣昌区市场监管局,行政执法4,1,5,3,3
市市场监管局,万盛经开区市场监管局,基层市场监管,1,7,7,3
市市场监管局,万盛经开区市场监管局,行政执法1,1,1,1,0
市市场监管局,万盛经开区市场监管局,行政执法2,1,0,0,0
市统计局,市统计局普查中心（参照）,普查业务1,1,39,11,2
市统计局,市统计局普查中心（参照）,普查业务2,1,32,9,2
市医保局,内设处室,综合管理1,1,29,11,4
市医保局,内设处室,综合管理2,1,38,20,8
市医保局,内设处室,综合管理3,1,13,3,3
市医保局,市医保事务中心（参照）,经办管理1,2,14,9,2
市医保局,市医保事务中心（参照）,经办管理2,1,16,2,1
市医保局,市医保事务中心（参照）,经办管理3,1,7,1,0
市机关事务局,内设处室,信息化技术,1,9,2,2
市机关事务局,内设处室,综合管理,2,25,8,4
市林业局,缙云山管理局（参照）,保护区管理1,1,31,3,1
市林业局,缙云山管理局（参照）,保护区管理2,1,6,0,0
市林业局,缙云山管理局（参照）,保护区财务管理,1,10,1,0
市林业局,市森防站（参照）,林业有害生物防治1,1,7,0,0
市林业局,市森防站（参照）,林业有害生物防治2,1,12,3,0
市林业局,市森防站（参照）,林业植物检疫,1,2,2,0
市林业局,市湿地中心（参照）,野生动植物监测,1,14,10,3
市林业局,大巴山管理中心（参照）,调查监测1,1,3,1,1
市林业局,大巴山管理中心（参照）,调查监测2,1,0,0,0
市高法院,市一中法院,法官助理1,1,3,0,0
市高法院,市一中法院,法官助理2,1,4,0,0
市高法院,市一中法院,司法警察,1,8,0,0
市高法院,市四中法院,法官助理1,1,1,0,0
市高法院,市四中法院,法官助理2,1,0,0,0
市高法院,市五中法院,法官助理1,1,1,0,0
市高法院,市五中法院,法官助理2,1,1,0,0
市高法院,成渝金融法院,法官助理1,1,3,0,0
市高法院,成渝金融法院,法官助理2,1,4,1,0
市高法院,成渝金融法院,法官助理3,1,6,4,2
市高法院,成渝金融法院,法官助理4,1,14,4,2
市高法院,成渝金融法院,司法警察,1,19,7,3
市高法院,自贸区法院,法官助理1,1,0,0,0
市高法院,自贸区法院,法官助理2,1,0,0,0
市高法院,自贸区法院,法官助理3,1,0,0,0
市高法院,万州区法院,法官助理1,3,11,6,3
市高法院,万州区法院,法官助理2,3,5,3,2
市高法院,万州区法院,法官助理3,1,2,0,0
市高法院,万州区法院,司法行政1,1,4,3,1
市高法院,万州区法院,司法行政2,1,7,2,0
市高法院,万州区法院,司法警察,1,8,4,2
市高法院,黔江区法院,法官助理1,2,1,0,0
市高法院,黔江区法院,法官助理2,2,0,0,0
市高法院,黔江区法院,法官助理3,1,0,0,0
市高法院,涪陵区法院,法官助理1,1,0,0,0
市高法院,涪陵区法院,法官助理2,1,1,0,0
市高法院,涪陵区法院,司法警察,1,14,11,1
市高法院,涪陵区法院,司法技术,1,20,16,3
市高法院,两江新区法院,法官助理1,5,6,0,0
市高法院,两江新区法院,法官助理2,5,4,0,0
市高法院,两江新区法院,法官助理3,5,5,0,0
市高法院,两江新区法院,法官助理4,5,7,4,2
市高法院,渝中区法院,法官助理1,1,0,0,0
市高法院,渝中区法院,法官助理2,1,1,1,1
市高法院,渝中区法院,法官助理3,1,0,0,0
市高法院,渝中区法院,法官助理4,1,0,0,0
市高法院,渝中区法院,司法行政1,1,11,1,0
市高法院,渝中区法院,司法行政2,1,5,1,0
市高法院,大渡口区法院,法官助理1,1,1,1,1
市高法院,大渡口区法院,法官助理2,1,0,0,0
市高法院,沙坪坝区法院,法官助理1,4,4,1,0
市高法院,沙坪坝区法院,法官助理2,4,3,1,0
市高法院,沙坪坝区法院,司法行政1,1,7,1,1
市高法院,沙坪坝区法院,司法行政2,1,11,0,0
市高法院,九龙坡区法院,法官助理1,3,0,0,0
市高法院,九龙坡区法院,法官助理2,3,3,0,0
市高法院,南岸区法院,法官助理1,1,6,1,0
市高法院,南岸区法院,法官助理2,1,0,0,0
市高法院,南岸区法院,法官助理3,1,0,0,0
市高法院,南岸区法院,司法行政,1,4,3,1
市高法院,北碚区法院,法官助理1,3,1,0,0
市高法院,北碚区法院,法官助理2,3,2,0,0
市高法院,北碚区法院,司法行政1,1,1,0,0
市高法院,北碚区法院,司法行政2,1,2,0,0
市高法院,巴南区法院,法官助理1,2,4,3,2
市高法院,巴南区法院,法官助理2,2,2,2,1
市高法院,巴南区法院,法官助理3,1,0,0,0
市高法院,巴南区法院,司法行政,1,0,0,0
市高法院,巴南区法院,司法技术,1,9,6,2
市高法院,长寿区法院,法官助理1,4,3,3,0
市高法院,长寿区法院,法官助理2,4,2,2,0
市高法院,长寿区法院,法官助理3,1,0,0,0
市高法院,长寿区法院,司法行政,1,2,1,0
市高法院,江津区法院,法官助理1,3,4,0,0
市高法院,江津区法院,法官助理2,3,2,1,1
市高法院,江津区法院,司法行政,1,5,1,0
市高法院,合川区法院,法官助理1,4,2,0,0
市高法院,合川区法院,法官助理2,4,2,0,0
市高法院,合川区法院,司法警察,1,8,0,0
市高法院,永川区法院,法官助理1,1,0,0,0
市高法院,永川区法院,法官助理2,1,0,0,0
市高法院,永川区法院,司法警察,1,4,1,0
市高法院,南川区法院,法官助理1,1,0,0,0
市高法院,南川区法院,法官助理2,1,1,0,0
市高法院,綦江区法院,法官助理1,4,0,0,0
市高法院,綦江区法院,法官助理2,4,1,1,0
市高法院,綦江区法院,司法警察,2,8,5,1
市高法院,大足区法院,法官助理1,2,2,1,1
市高法院,大足区法院,法官助理2,2,4,2,1
市高法院,大足区法院,司法行政,1,6,3,2
市高法院,璧山区法院,法官助理1,2,0,0,0
市高法院,璧山区法院,法官助理2,2,1,1,1
市高法院,璧山区法院,法官助理3,1,0,0,0
市高法院,璧山区法院,法官助理4,1,4,2,2
市高法院,璧山区法院,法官助理5,1,2,2,1
市高法院,铜梁区法院,法官助理1,1,0,0,0
市高法院,铜梁区法院,法官助理2,1,0,0,0
市高法院,铜梁区法院,法官助理3,2,3,3,1
市高法院,铜梁区法院,法官助理4,2,4,3,0
市高法院,潼南区法院,法官助理1,1,2,0,0
市高法院,潼南区法院,法官助理2,1,3,1,1
市高法院,潼南区法院,法官助理3,1,3,2,1
市高法院,潼南区法院,法官助理4,1,1,0,0
市高法院,潼南区法院,法官助理5,1,0,0,0
市高法院,潼南区法院,司法行政,1,12,3,2
市高法院,荣昌区法院,法官助理1,1,1,1,1
市高法院,荣昌区法院,法官助理2,1,2,1,0
市高法院,荣昌区法院,司法行政,1,2,2,0
市高法院,开州区法院,法官助理1,2,0,0,0
市高法院,开州区法院,法官助理2,2,0,0,0
市高法院,开州区法院,法官助理3,2,2,2,1
市高法院,开州区法院,法官助理4,2,3,2,0
市高法院,开州区法院,法官助理5,1,0,0,0
市高法院,开州区法院,司法行政,1,2,1,0
市高法院,开州区法院,司法警察,1,2,1,0
市高法院,梁平区法院,法官助理1,1,0,0,0
市高法院,梁平区法院,法官助理2,1,0,0,0
市高法院,梁平区法院,法官助理3,1,5,4,0
市高法院,梁平区法院,法官助理4,1,0,0,0
市高法院,梁平区法院,司法行政1,1,3,1,0
市高法院,梁平区法院,司法行政2,1,1,1,0
市高法院,武隆区法院,法官助理1,1,3,3,2
市高法院,武隆区法院,法官助理2,1,0,0,0
市高法院,武隆区法院,法官助理3,1,2,2,1
市高法院,城口县法院,法官助理,3,5,1,1
市高法院,城口县法院,司法技术,1,1,0,0
市高法院,城口县法院,司法警察,1,0,0,0
市高法院,丰都县法院,法官助理1,1,0,0,0
市高法院,丰都县法院,法官助理2,1,0,0,0
市高法院,丰都县法院,法官助理3,1,2,1,1
市高法院,丰都县法院,司法行政,1,1,0,0
市高法院,垫江县法院,法官助理1,3,6,4,0
市高法院,垫江县法院,法官助理2,3,3,3,1
市高法院,垫江县法院,法官助理3,1,2,2,1
市高法院,忠县法院,法官助理1,4,10,6,1
市高法院,忠县法院,法官助理2,4,5,1,0
市高法院,忠县法院,司法技术,1,1,0,0
市高法院,忠县法院,司法行政1,1,0,0,0
市高法院,忠县法院,司法行政2,1,2,0,0
市高法院,云阳县法院,法官助理1,2,1,0,0
市高法院,云阳县法院,法官助理2,2,1,0,0
市高法院,云阳县法院,司法警察,1,1,1,1
市高法院,云阳县法院,司法技术,1,6,1,0
市高法院,奉节县法院,法官助理1,4,1,0,0
市高法院,奉节县法院,法官助理2,4,2,0,0
市高法院,巫山县法院,法官助理1,3,1,0,0
市高法院,巫山县法院,法官助理2,1,1,0,0
市高法院,巫山县法院,法官助理3,1,1,0,0
市高法院,巫溪县法院,法官助理1,3,8,1,1
市高法院,巫溪县法院,法官助理2,2,0,0,0
市高法院,石柱县法院,法官助理1,2,4,0,0
市高法院,石柱县法院,法官助理2,1,0,0,0
市高法院,石柱县法院,司法警察,1,8,0,0
市高法院,秀山县法院,法官助理1,3,1,0,0
市高法院,秀山县法院,法官助理2,3,6,3,1
市高法院,酉阳县法院,法官助理1,1,0,0,0
市高法院,酉阳县法院,法官助理2,1,0,0,0
市高法院,酉阳县法院,法官助理3,1,1,0,0
市高法院,酉阳县法院,法官助理4,1,0,0,0
市高法院,酉阳县法院,司法行政,1,5,1,0
市高法院,彭水县法院,法官助理1,1,1,0,0
市高法院,彭水县法院,法官助理2,1,0,0,0
市高法院,彭水县法院,法官助理3,1,5,2,2
市高法院,彭水县法院,法官助理4,1,1,1,1
市高法院,彭水县法院,法官助理5,1,3,1,0
市检察院,市检察院二分院,检察官助理1,1,9,6,3
市检察院,市检察院二分院,检察官助理2,1,6,2,0
市检察院,两江新区检察院,检察官助理1,3,15,5,4
市检察院,两江新区检察院,检察官助理2,3,13,8,3
市检察院,万州区检察院,检察官助理1,2,0,0,0
市检察院,万州区检察院,检察官助理2,2,0,0,0
市检察院,黔江区检察院,检察官助理1,1,0,0,0
市检察院,黔江区检察院,检察官助理2,1,0,0,0
市检察院,黔江区检察院,检察官助理3,1,0,0,0
市检察院,涪陵区检察院,检察官助理1,1,1,0,0
市检察院,涪陵区检察院,检察官助理2,1,0,0,0
市检察院,涪陵区检察院,检察官助理3,1,2,0,0
市检察院,涪陵区检察院,检察官助理4,1,5,0,0
市检察院,涪陵区检察院,综合管理1,1,8,4,4
市检察院,涪陵区检察院,综合管理2,1,6,0,0
市检察院,涪陵区检察院,综合管理3,1,10,3,1
市检察院,渝中区检察院,检察官助理1,2,5,0,0
市检察院,渝中区检察院,检察官助理2,2,7,1,0
市检察院,渝中区检察院,检察官助理3,1,2,0,0
市检察院,渝中区检察院,检察官助理4,1,0,0,0
市检察院,渝中区检察院,综合管理1,1,16,0,0
市检察院,渝中区检察院,综合管理2,1,5,0,0
市检察院,大渡口区检察院,检察官助理,1,4,4,1
市检察院,大渡口区检察院,综合管理,1,21,17,1
市检察院,沙坪坝区检察院,综合管理,1,7,7,2
市检察院,九龙坡区检察院,检察官助理1,1,1,0,0
市检察院,九龙坡区检察院,检察官助理2,1,1,0,0
